2719;-1.64321658;101.14106520;738205.357;9818247.024;1650.568;-1650.568;2023;1;3;3;43;21.021780;0.015958
2720;-1.63835998;101.15335960;739574.405;9818782.738;1650.568;-1650.568;2023;1;3;3;52;5.731807;0.022633
2721;-1.63238701;101.14045210;738138.393;9819444.940;1160.511;-1160.511;2023;1;3;3;52;21.034483;0.020382
2722;-1.63918709;101.13491100;737520.833;9818693.452;1053.977;-1053.977;2023;1;3;3;52;34.757351;0.017506
2723;-1.63475149;101.13102930;737089.286;9819184.524;812.500;-812.500;2023;1;3;4;2;20.455869;0.004129
2724;-1.63574468;101.14580330;738733.631;9819072.917;805.398;-805.398;2023;1;4;20;11;39.395422;0.022281
2725;-1.64368393;101.14434110;738569.940;9818194.940;294.034;-294.034;2023;1;4;20;16;15.547550;0.019556
2726;-1.64287916;101.14206750;738316.964;9818284.226;1160.511;-1160.511;2023;1;4;20;17;9.676774;0.015077
2727;-1.64536570;101.14427610;738562.500;9818008.929;1650.568;-1650.568;2023;1;4;20;18;22.724124;0.017797
2728;-1.60493647;101.08046230;731464.286;9822488.095;6352.273;-6352.273;2023;1;7;1;45;57.308832;0.060961
2729;-1.65762552;101.12864710;736821.429;9816654.762;1352.273;-1352.273;2023;1;11;13;28;50.442551;0.028606
2730;-1.62143069;101.13248590;737252.976;9820657.738;-1161.932;1161.932;2023;1;13;11;1;29.447445;0.000639
2731;-1.67259240;101.21957320;746940.476;9814988.095;5897.727;-5897.727;2023;1;14;3;46;48.632560;0.074579
2732;-1.67693971;101.18214510;742773.810;9814511.905;-1375.000;1375.000;2023;1;16;16;17;35.839354;0.058077
2733;-1.64376538;101.13117250;737104.167;9818187.500;1139.205;-1139.205;2023;1;20;13;29;11.092381;0.006436
2734;-1.64383257;101.13123940;737111.607;9818180.060;862.216;-862.216;2023;1;20;18;30;0.360447;0.016531
2735;-1.64141677;101.12575540;736501.488;9818447.917;1075.284;-1075.284;2023;1;20;19;10;25.467541;0.017691
2736;-1.63736286;101.14232900;738346.726;9818894.345;578.125;-578.125;2023;1;20;19;10;36.461839;0.028672
2737;-1.63736545;101.13992260;738078.869;9818894.345;634.943;-634.943;2023;1;20;19;11;19.437870;0.013532
2738;-1.63709896;101.13751580;737811.012;9818924.107;1330.966;-1330.966;2023;1;20;19;11;38.489147;0.002688
2739;-1.63571281;101.14416550;738551.339;9819076.637;489.347;-489.347;2023;1;20;19;11;46.853540;0.030645
2740;-1.63642541;101.13831730;737900.298;9818998.512;663.352;-663.352;2023;1;20;19;12;2.081854;0.038031
2741;-1.63683017;101.13724820;737781.250;9818953.869;1217.330;-1217.330;2023;1;20;19;12;14.294269;0.017106
2742;-1.63426665;101.14406370;738540.179;9819236.607;1302.557;-1302.557;2023;1;20;19;12;27.899556;0.006692
2743;-1.63601691;101.14286240;738406.250;9819043.155;975.852;-975.852;2023;1;20;19;12;41.432900;0.025784
2744;-1.63568251;101.14105720;738205.357;9819080.357;1593.750;-1593.750;2023;1;20;19;12;45.190099;0.014578
2745;-1.63750013;101.13978900;738063.988;9818879.464;1572.443;-1572.443;2023;1;20;19;12;58.782197;0.006605
2746;-1.64078799;101.14747980;738919.643;9818514.881;1451.705;-1451.705;2023;1;20;19;13;8.813699;0.028930
2747;-1.64288794;101.13391230;737409.226;9818284.226;848.011;-848.011;2023;1;20;19;13;21.524724;0.023723
2748;-1.63811622;101.12982960;736955.357;9818812.500;769.886;-769.886;2023;1;20;19;13;50.478072;0.018647
2749;-1.64263305;101.12067640;735936.012;9818313.988;-671.875;671.875;2023;1;20;19;13;59.391798;0.018788
2750;-1.63433628;101.14185790;738294.643;9819229.167;173.295;-173.295;2023;1;20;19;14;14.257416;0.012718
2751;-1.63675190;101.14747550;738919.643;9818961.310;1622.159;-1622.159;2023;1;20;19;14;47.264572;0.011598
2752;-1.65424133;101.14776160;738949.405;9817026.786;-1644.886;1644.886;2023;1;20;19;14;50.776620;0.021191
2753;-1.63864463;101.13892120;737967.262;9818752.976;1224.432;-1224.432;2023;1;20;19;15;4.052669;0.016590
2754;-1.63911025;101.14380150;738510.417;9818700.893;663.352;-663.352;2023;1;20;19;15;37.768435;0.035339
2755;-1.63548078;101.14099010;738197.917;9819102.679;649.148;-649.148;2023;1;20;19;15;47.913290;0.017586
2756;-1.63924147;101.14687650;738852.679;9818686.012;634.943;-634.943;2023;1;20;19;16;4.337948;0.027602
2757;-1.64597553;101.14019910;738108.631;9817941.964;464.489;-464.489;2023;1;20;19;16;23.394122;0.024599
2758;-1.63682025;101.14647290;738808.036;9818953.869;1330.966;-1330.966;2023;1;20;19;16;33.016355;0.015710
2759;-1.63938005;101.14313330;738436.012;9818671.131;876.420;-876.420;2023;1;20;19;16;54.129644;0.026784
2760;-1.63379326;101.14640280;738800.595;9819288.690;1366.477;-1366.477;2023;1;20;19;17;18.659117;0.018333
2761;-1.63696341;101.13845150;737915.179;9818938.988;1259.943;-1259.943;2023;1;20;19;17;23.444335;0.027492
2762;-1.63937572;101.14714410;738882.440;9818671.131;166.193;-166.193;2023;1;20;19;17;53.429892;0.030151
2763;-1.63186896;101.12160090;736040.179;9819504.464;-274.148;274.148;2023;1;20;19;17;59.550356;0.003475
2764;-1.63647995;101.15014900;739217.262;9818991.071;1167.614;-1167.614;2023;1;20;19;18;19.472891;0.020411
2765;-1.64940644;101.14000220;738086.310;9817562.500;2360.795;-2360.795;2023;1;20;19;18;31.190725;0.035864
2766;-1.63864750;101.13624740;737669.643;9818752.976;1082.386;-1082.386;2023;1;20;19;18;38.992699;0.012278
2767;-1.63756603;101.14105920;738205.357;9818872.024;1366.477;-1366.477;2023;1;20;19;20;12.100096;0.015779
2768;-1.63925284;101.13631490;737677.083;9818686.012;1203.125;-1203.125;2023;1;20;19;20;39.823301;0.007538
2769;-1.64066023;101.14119610;738220.238;9818529.762;1494.318;-1494.318;2023;1;20;19;21;7.395479;0.018503
2770;-1.63901557;101.13801920;737866.815;9818712.054;1156.960;-1156.960;2023;1;20;19;21;18.817602;0.027522
2771;-1.63816648;101.14567220;738718.750;9818805.060;1089.489;-1089.489;2023;1;20;19;21;59.912850;0.016608
2772;-1.64670904;101.14614920;738770.833;9817860.119;2190.341;-2190.341;2023;1;20;19;22;12.207354;0.079179
2773;-1.63782704;101.14854620;739038.690;9818842.262;968.750;-968.750;2023;1;20;19;22;39.932305;0.026118
2774;-1.64073434;101.13484580;737513.393;9818522.321;1501.420;-1501.420;2023;1;20;19;22;45.402040;0.013890
2775;-1.64235367;101.13030200;737007.440;9818343.750;919.034;-919.034;2023;1;20;19;23;1.069872;0.004674
2776;-1.64462336;101.14648120;738808.036;9818090.774;365.057;-365.057;2023;1;20;19;23;6.850113;0.032293
2777;-1.63763538;101.13912070;737989.583;9818864.583;862.216;-862.216;2023;1;20;19;24;26.955878;0.033312
2778;-1.65129776;101.13278480;737282.738;9817354.167;-1588.068;1588.068;2023;1;20;19;24;30.949541;0.010336
2779;-1.63738176;101.12468160;736382.440;9818894.345;848.011;-848.011;2023;1;20;19;24;45.209973;0.007099
2780;-1.64301225;101.14340460;738465.774;9818269.345;492.898;-492.898;2023;1;20;19;24;52.184993;0.014922
2781;-1.63160683;101.17768380;742282.738;9819526.786;-1446.023;1446.023;2023;1;20;19;24;59.693129;0.027066
2782;-1.63587820;101.14673930;738837.798;9819058.036;919.034;-919.034;2023;1;20;19;25;16.073993;0.015079
2783;-1.64808007;101.12235330;736122.024;9817711.310;-593.750;593.750;2023;1;20;19;26;19.504208;0.016992
2784;-1.63217766;101.14747060;738919.643;9819467.262;1309.659;-1309.659;2023;1;20;19;26;40.248587;0.013194
2785;-1.64751191;101.15016080;739217.262;9817770.833;1735.795;-1735.795;2023;1;20;19;26;53.715047;0.014284
2786;-1.64583637;101.14447710;738584.821;9817956.845;137.784;-137.784;2023;1;20;19;28;3.138670;0.034351
2787;-1.63951904;101.13898900;737974.702;9818656.250;791.193;-791.193;2023;1;20;19;28;27.345888;0.011078
2788;-1.64159839;101.14453940;738592.262;9818425.595;1139.205;-1139.205;2023;1;20;19;28;29.326225;0.034475
2789;-1.63884276;101.14233060;738346.726;9818730.655;1075.284;-1075.284;2023;1;20;19;28;39.927334;0.009530
2790;-1.64698708;101.13786060;737848.214;9817830.357;1480.114;-1480.114;2023;1;20;19;29;12.743741;0.006179
2791;-1.64510010;101.14106720;738205.357;9818038.690;428.977;-428.977;2023;1;20;19;29;38.170102;0.027162
2792;-1.64072311;101.14527380;738674.107;9818522.321;1032.670;-1032.670;2023;1;20;19;30;28.660977;0.012912
2793;-1.64004653;101.14888280;739075.893;9818596.726;961.648;-961.648;2023;1;20;19;30;43.784938;0.028791
2794;-1.64592344;101.12609440;736538.690;9817949.405;2.841;-2.841;2023;1;20;19;30;58.623059;0.033064
2795;-1.63170772;101.14660110;738822.917;9819519.345;805.398;-805.398;2023;1;20;19;31;4.385804;0.005636
2796;-1.64074122;101.12842860;736799.107;9818522.321;137.784;-137.784;2023;1;20;19;31;9.834605;0.008950
2797;-1.64691207;101.14501300;738644.345;9817837.798;691.761;-691.761;2023;1;20;19;31;49.691598;0.034666
2798;-1.63957471;101.14975130;739172.619;9818648.810;1494.318;-1494.318;2023;1;20;19;32;3.846943;0.011796
2799;-1.64105851;101.14614320;738770.833;9818485.119;997.159;-997.159;2023;1;20;19;32;9.027159;0.013201
2800;-1.64106457;101.14052810;738145.833;9818485.119;656.250;-656.250;2023;1;20;19;32;20.902655;0.029365
2801;-1.64154299;101.13350980;737364.583;9818433.036;805.398;-805.398;2023;1;20;19;32;52.882284;0.028454
2802;-1.64301370;101.14206770;738316.964;9818269.345;450.284;-450.284;2023;1;20;19;32;59.266344;0.037956
2803;-1.64025878;101.13919030;737997.024;9818574.405;1025.568;-1025.568;2023;1;20;19;33;9.807206;0.017201
2804;-1.64619051;101.12796640;736747.024;9817919.643;428.977;-428.977;2023;1;20;19;33;34.551982;0.022697
2805;-1.63647793;101.15202070;739425.595;9818991.071;1196.023;-1196.023;2023;1;20;19;33;47.999825;0.018409
2806;-1.64334346;101.14815100;738994.048;9818232.143;1437.500;-1437.500;2023;1;20;19;33;53.979950;0.012048
2807;-1.63856980;101.14594000;738748.512;9818760.417;1146.307;-1146.307;2023;1;20;19;34;15.704760;0.027016
2808;-1.63973153;101.12902910;736866.071;9818633.929;-53.977;53.977;2023;1;20;19;34;33.224996;0.022279
2809;-1.64240935;101.14106430;738205.357;9818336.310;1366.477;-1366.477;2023;1;20;19;34;48.196556;0.007511
2810;-1.63891313;101.13945630;738026.786;9818723.214;571.023;-571.023;2023;1;20;19;34;58.123613;0.030521
2811;-1.63864463;101.13892120;737967.262;9818752.976;1678.977;-1678.977;2023;1;20;19;35;21.092436;0.021666
2812;-1.63992539;101.13644930;737691.964;9818611.607;1089.489;-1089.489;2023;1;20;19;35;48.265282;0.028264
2813;-1.63762906;101.14500310;738644.345;9818864.583;464.489;-464.489;2023;1;20;19;36;32.664148;0.027191
2814;-1.64078915;101.14641030;738800.595;9818514.881;1224.432;-1224.432;2023;1;20;19;36;50.896015;0.035037
2815;-1.63803166;101.14593940;738748.512;9818819.940;379.261;-379.261;2023;1;20;19;43;50.442194;0.039726
2816;-1.63837498;101.13945570;738026.786;9818782.738;1338.068;-1338.068;2023;1;20;19;43;54.985705;0.020278
2817;-1.64213480;101.14614430;738770.833;9818366.071;769.886;-769.886;2023;1;20;19;49;56.535301;0.034773
2818;-1.63857972;101.13671530;737721.726;9818760.417;1444.602;-1444.602;2023;1;20;19;53;30.750551;0.014892
2819;-1.63709853;101.13791690;737855.655;9818924.107;990.057;-990.057;2023;1;20;19;57;15.280616;0.011616
2820;-1.63627374;101.15422640;739671.131;9819013.393;634.943;-634.943;2023;1;20;19;57;23.664906;0.039020
2821;-1.63270948;101.15335360;739574.405;9819407.738;1053.977;-1053.977;2023;1;20;20;23;4.667314;0.018390
2822;-1.63541574;101.13891780;737967.262;9819110.119;1281.250;-1281.250;2023;1;21;1;56;37.258960;0.012973
2823;-1.64321022;101.14694760;738860.119;9818247.024;1167.614;-1167.614;2023;1;30;17;30;4.766760;0.015221
2824;-1.64328925;101.13605180;737647.321;9818239.583;1075.284;-1075.284;2023;1;30;17;30;40.748569;0.030292
2825;-1.64673612;101.12101490;735973.214;9817860.119;-792.614;792.614;2023;2;18;22;35;10.699623;0.034213
2826;-1.64510010;101.14106720;738205.357;9818038.690;1508.523;-1508.523;2023;2;18;22;38;25.918378;0.033236
2827;-1.64274966;101.13738810;737796.131;9818299.107;1046.875;-1046.875;2023;2;18;22;38;33.409144;0.019409
2828;-1.64666806;101.12175020;736055.060;9817867.560;-1240.057;1240.057;2023;2;18;22;39;5.479812;0.024151
2829;-1.64296274;101.12689350;736627.976;9818276.786;-53.977;53.977;2023;2;26;15;14;57.771167;0.016916
2830;-1.64679399;101.12977190;736947.917;9817852.679;208.807;-208.807;2023;2;27;22;34;11.942512;0.015105
2831;-1.64167034;101.14019450;738108.631;9818418.155;1075.284;-1075.284;2023;2;27;22;34;17.982019;0.004347
2832;-1.64591942;101.12983790;736955.357;9817949.405;599.432;-599.432;2023;2;27;22;34;39.326585;0.010984
2833;-1.64463894;101.13204240;737200.893;9818090.774;734.375;-734.375;2023;2;27;22;34;42.216194;0.004586
2834;-1.63884664;101.13872090;737944.940;9818730.655;450.284;-450.284;2023;3;8;4;53;44.107957;0.028247
2835;-1.64234763;101.13591710;737632.440;9818343.750;1075.284;-1075.284;2023;3;12;23;29;24.119465;0.016054
2836;-1.64087232;101.13163740;737156.250;9818507.440;1046.875;-1046.875;2023;3;19;14;58;26.798009;0.013833
2837;-1.64355631;101.13792380;737855.655;9818209.821;1288.352;-1288.352;2023;3;19;14;58;27.354912;0.030446
2838;-1.64032368;101.14139630;738242.560;9818566.964;1345.170;-1345.170;2023;3;19;14;58;41.394268;0.026295
2839;-1.63938752;101.13618130;737662.202;9818671.131;1174.716;-1174.716;2023;3;19;14;59;5.121890;0.022729
2840;-1.63973039;101.13009870;736985.119;9818633.929;1139.205;-1139.205;2023;3;19;15;0;56.343065;0.018712
2841;-1.64166818;101.14219990;738331.845;9818418.155;1103.693;-1103.693;2023;3;19;15;7;48.627634;0.036342
2842;-1.64042497;101.14102880;738201.637;9818555.804;1093.040;-1093.040;2023;3;19;15;8;6.142450;0.017442
2843;-1.64347988;101.14641310;738800.595;9818217.262;116.477;-116.477;2023;3;19;15;8;45.767866;0.026902
2844;-1.64233422;101.14835040;739016.369;9818343.750;-231.534;231.534;2023;3;19;15;10;1.901861;0.057570
2845;-1.63756689;101.14025700;738116.071;9818872.024;1536.932;-1536.932;2023;3;19;15;10;17.064591;0.016478
2846;-1.64645009;101.13679050;737729.167;9817889.881;1366.477;-1366.477;2023;3;19;15;10;42.460542;0.014692
2847;-1.64509142;101.14908870;739098.214;9818038.690;1792.614;-1792.614;2023;3;19;15;12;7.923382;0.019069
2848;-1.64026367;101.13464480;737491.071;9818574.405;1480.114;-1480.114;2023;3;19;15;12;41.666715;0.012086
2849;-1.64274779;101.13912610;737989.583;9818299.107;1231.534;-1231.534;2023;3;19;15;13;3.030247;0.015273
2850;-1.64624735;101.13765930;737825.893;9817912.202;1401.989;-1401.989;2023;3;19;15;13;29.225885;0.006908
2851;-1.63703534;101.13410660;737431.548;9818931.548;1849.432;-1849.432;2023;3;19;15;14;14.544503;0.008527
2852;-1.64168284;101.12856330;736813.988;9818418.155;478.693;-478.693;2023;3;19;15;14;23.746881;0.006656
2853;-1.64221137;101.13752130;737811.012;9818358.631;762.784;-762.784;2023;3;19;15;17;0.955769;0.013280
2854;-1.64489533;101.14380770;738510.417;9818061.012;279.830;-279.830;2023;3;19;15;17;15.426447;0.032491
2855;-1.64328925;101.13605180;737647.321;9818239.583;294.034;-294.034;2023;3;19;15;17;23.259535;0.022329
2856;-1.64430152;101.13304480;737312.500;9818127.976;883.523;-883.523;2023;3;19;15;17;27.560416;0.025831
2857;-1.64133825;101.13625030;737669.643;9818455.357;-25.568;25.568;2023;3;19;15;17;37.338395;0.038373
2858;-1.64025821;101.13972510;738056.548;9818574.405;883.523;-883.523;2023;3;30;10;37;55.426088;0.025893
2859;-1.64132816;101.14560870;738711.310;9818455.357;1139.205;-1139.205;2023;3;30;10;38;31.478533;0.011222
2860;-1.64619367;101.12502520;736419.643;9817919.643;400.568;-400.568;2023;3;30;10;38;50.877791;0.006897
2861;-1.64321917;101.13865870;737937.500;9818247.024;1366.477;-1366.477;2023;3;30;10;38;55.638828;0.018125
2862;-1.64130112;101.13949230;738030.506;9818459.077;602.983;-602.983;2023;3;30;10;39;42.121967;0.015419
2863;-1.64356063;101.13391300;737409.226;9818209.821;1515.625;-1515.625;2023;3;30;10;39;48.851175;0.007163
2864;-1.64059520;101.13912390;737989.583;9818537.202;606.534;-606.534;2023;3;30;10;40;7.735971;0.040378
2865;-1.64220892;101.13979400;738063.988;9818358.631;450.284;-450.284;2023;3;30;10;40;14.494488;0.038814
2866;-1.63992596;101.13591450;737632.440;9818611.607;762.784;-762.784;2023;3;30;10;40;28.921790;0.035671
2867;-1.64315083;101.13966130;738049.107;9818254.464;1302.557;-1302.557;2023;3;30;10;40;36.387594;0.063197
2868;-1.64448723;101.14795170;738971.726;9818105.655;-46.875;46.875;2023;3;30;10;40;42.444114;0.039374
2869;-1.65425382;101.13626400;737669.643;9817026.786;1281.250;-1281.250;2023;3;30;10;41;9.317607;0.018255
2870;-1.64059836;101.13618260;737662.202;9818537.202;1075.284;-1075.284;2023;3;30;10;41;20.143743;0.023030
2871;-1.64510990;101.13197610;737193.452;9818038.690;1252.841;-1252.841;2023;3;30;10;41;29.932211;0.018310
2872;-1.64248706;101.13137170;737126.488;9818328.869;379.261;-379.261;2023;3;30;10;42;3.190275;0.006677
2873;-1.64221166;101.13725390;737781.250;9818358.631;819.602;-819.602;2023;3;30;10;42;11.623057;0.017925
2874;-1.63669864;101.13444050;737468.750;9818968.750;1203.125;-1203.125;2023;3;30;10;45;34.462742;0.013678
2875;-1.64268994;101.13036920;737014.881;9818306.548;1110.795;-1110.795;2023;3;30;10;49;11.328725;0.012909
2876;-1.70846981;101.13859580;737922.619;9811029.762;4221.591;-4221.591;2023;4;1;11;45;0.952045;0.035999
2877;-1.64106341;101.14159770;738264.881;9818485.119;599.432;-599.432;2023;4;4;21;16;12.366575;0.040722
2878;-1.64160675;101.13678530;737729.167;9818425.595;1082.386;-1082.386;2023;4;4;21;17;38.918352;0.019856
2879;-1.64260083;101.15062350;739269.345;9818313.988;990.057;-990.057;2023;4;4;21;19;37.684975;0.019020
2880;-1.64348248;101.14400670;738532.738;9818217.262;968.750;-968.750;2023;4;4;21;20;7.907937;0.017467
2881;-1.64140371;101.13792150;737855.655;9818447.917;365.057;-365.057;2023;4;4;21;21;24.196731;0.045019
2882;-1.64643794;101.14802060;738979.167;9817889.881;-139.205;139.205;2023;4;4;21;21;37.945518;0.005706
2883;-1.64321773;101.13999560;738086.310;9818247.024;1536.932;-1536.932;2023;4;4;21;21;52.757319;0.022931
2884;-1.64615627;101.12853460;736810.268;9817923.363;226.562;-226.562;2023;4;4;21;21;54.950048;0.038120
2885;-1.64240185;101.14801630;738979.167;9818336.310;1593.750;-1593.750;2023;4;4;21;22;3.630297;0.011676
2886;-1.64282088;101.13371170;737386.905;9818291.667;414.773;-414.773;2023;4;7;6;28;12.294873;0.048379
2887;-1.57286463;101.13043050;737029.762;9826029.762;5244.318;-5244.318;2023;4;13;0;27;12.004878;0.033094
2888;-1.68640987;101.13482810;737505.952;9813470.238;642.045;-642.045;2023;4;14;3;58;7.158064;0.104950
2889;-1.60239829;101.12798750;736754.464;9822763.393;123.580;-123.580;2023;4;14;5;51;20.805683;0.019838
2890;-1.60804847;101.12839440;736799.107;9822138.393;592.330;-592.330;2023;4;14;5;51;25.799562;0.007369
2891;-1.57125237;101.12828980;736791.667;9826208.333;301.136;-301.136;2023;4;18;3;36;9.806259;0.036917
2892;-1.60608184;101.14343250;738473.214;9822354.167;31.250;-31.250;2023;5;6;6;37;14.316549;0.005403
2893;-1.63775450;101.15342580;739581.845;9818849.702;904.830;-904.830;2023;5;15;17;26;39.816585;0.013791
2894;-1.63748442;101.15436140;739686.012;9818879.464;862.216;-862.216;2023;5;15;17;32;30.396144;0.024104
2895;-1.65075065;101.14107320;738205.357;9817413.690;-281.250;281.250;2023;5;19;22;49;48.464110;0.031983
2896;-1.63788861;101.15382700;739626.488;9818834.821;975.852;-975.852;2023;5;19;22;54;49.029475;0.019464
2897;-1.63950997;101.14741160;738912.202;9818656.250;1160.511;-1160.511;2023;5;19;22;54;53.533470;0.013173
2898;-1.60289344;101.10465880;734157.738;9822711.310;6678.977;-6678.977;2023;5;25;3;57;54.805766;0.031405
2899;-1.60450071;101.11161240;734931.548;9822532.738;5514.205;-5514.205;2023;5;25;3;58;41.261401;0.048596
2900;-1.64535381;101.15523880;739782.738;9818008.929;258.523;-258.523;2023;5;27;15;41;24.023228;0.020450
2901;-1.64369574;101.13337840;737349.702;9818194.940;862.216;-862.216;2023;5;27;15;42;8.603672;0.020721
2902;-1.60730015;101.13634820;737684.524;9822220.238;414.773;-414.773;2023;5;28;12;27;6.912541;0.013219
2903;-1.63080186;101.14449460;738588.542;9819619.792;-164.063;164.063;2023;5;28;18;49;16.228186;0.002781
2904;-1.69098975;101.12975270;736940.476;9812964.286;1465.909;-1465.909;2023;6;2;17;52;26.666307;0.071791
2905;-1.64713873;101.12195120;736077.381;9817815.476;357.955;-357.955;2023;6;6;1;40;44.045847;0.015177
2906;-1.63939383;101.13029890;737007.440;9818671.131;194.602;-194.602;2023;6;6;1;42;24.766723;0.009414
